Unnamed: 0,tarih,ürün_kodu,ürün_adi,kategori,fiyat,adet,toplam_satis,musteri_id,isim,cinsiyet,yas,sehir,harcama_miktari
911,2023-05-24,P097,Su Şişesi,Mutfak Ürünleri,1120.89,16,17934.24,8708,Arısoy,Kadın,62,İzmir,4125.21
912,2024-11-01,P010,Çanta,Giyim,549.14,1,549.14,2716,Özerdinç,Kadın,32,İstanbul,1724.7
913,2024-10-02,P097,Su Şişesi,Mutfak Ürünleri,1487.34,13,19335.42,3080,Sarya,Kadın,67,Ankara,2143.13
914,2023-04-29,P011,Kalem,Kırtasiye,1394.75,12,16737.0,5831,Almus,Kadın,38,İzmir,2465.56
915,2024-06-27,P011,Kalem,Kırtasiye,1094.61,7,7662.2699999999995,2530,Ağbegim,Kadın,57,Adana,4039.33
916,2024-09-05,P011,Kalem,Kırtasiye,1032.49,7,7227.43,8379,Rıfkıye,Erkek,66,Gaziantep,232.08
917,2022-12-16,P037,Fırın,Ev Aletleri,386.73,3,1160.19,8049,Öztürk,Kadın,20,İzmir,2722.05
918,2024-06-22,P037,Fırın,Ev Aletleri,85.1,14,1191.3999999999999,4196,Güldam,Erkek,50,Antalya,810.37
919,2024-10-10,P010,Çanta,Giyim,165.13,11,1816.4299999999998,4887,Bünyamün,Kadın,58,Konya,1290.07
920,2023-03-30,P010,Çanta,Giyim,1337.27,17,22733.59,5767,Tınal,Kadın,21,Antalya,3560.21
921,2024-08-12,P097,Su Şişesi,Mutfak Ürünleri,1159.9,15,17398.5,1753,Ismık,Erkek,29,Bursa,771.32
922,2022-12-28,P011,Kalem,Kırtasiye,1397.73,4,5590.92,2764,Suphi,Erkek,53,Gaziantep,1854.36
923,2023-05-09,P024,Bilgisayar,Elektronik,53.34,7,373.38,8280,Sencar,Erkek,47,Antalya,1104.28
924,2022-12-07,P032,Mouse,Elektronik,464.44,16,7431.04,7907,Yekda,Kadın,58,İstanbul,1409.13
925,2023-09-04,P032,Mouse,Elektronik,1118.47,3,3355.41,2989,Ökkaş,Erkek,68,İstanbul,1704.78
926,2023-09-24,P063,Klima,Elektronik,675.06,2,1350.12,6771,Balatekin,Erkek,36,Konya,3530.11
927,2024-08-30,P011,Kalem,Kırtasiye,247.13,16,3954.08,1833,İşcan,Erkek,47,Ankara,290.36
928,2023-06-11,P087,Kulaklık,Elektronik,342.31,7,2396.17,2025,Arcan,Erkek,68,İzmir,4573.66
929,2024-01-12,P010,Çanta,Giyim,248.83,12,2985.96,2962,Şilan,Erkek,52,İstanbul,3025.79
930,2024-10-15,P032,Mouse,Elektronik,335.86,18,6045.4800000000005,3410,Büreyre,Kadın,46,Gaziantep,2176.01
931,2024-05-12,P087,Kulaklık,Elektronik,1356.09,3,4068.2699999999995,5398,İsmet,Erkek,67,Konya,4897.57
932,2024-09-22,P037,Fırın,Ev Aletleri,962.98,17,16370.66,8440,Sabih,Kadın,20,Bursa,2850.5
933,2023-11-27,P024,Bilgisayar,Elektronik,465.47,6,2792.82,2895,Gülel,Kadın,62,Gaziantep,4770.99
934,2023-05-09,P097,Su Şişesi,Mutfak Ürünleri,534.7,5,2673.5,3769,Erbay,Kadın,37,Bursa,1803.77
935,2023-07-03,P097,Su Şişesi,Mutfak Ürünleri,936.51,16,14984.16,6546,Sejda,Erkek,24,Ankara,891.1
936,2024-02-29,P037,Fırın,Ev Aletleri,1223.88,14,17134.32,5579,Sahir,Kadın,28,Adana,481.43
937,2023-09-17,P032,Mouse,Elektronik,936.67,8,7493.36,3294,Anka,Kadın,42,Ankara,4608.95
938,2023-03-29,P087,Kulaklık,Elektronik,1165.95,10,11659.5,3135,Yekbun,Erkek,47,Ankara,4949.66
939,2024-02-22,P010,Çanta,Giyim,852.04,16,13632.64,7095,Selvi,Erkek,59,İzmir,3656.15
940,2023-11-03,P018,Telefon,Elektronik,733.75,17,12473.75,7358,Yadigar,Kadın,35,İstanbul,2583.04
941,2023-03-09,P082,Defter,Kırtasiye,1033.87,11,11372.57,9657,Müşüre,Kadın,48,Antalya,4564.25
942,2023-04-26,P024,Bilgisayar,Elektronik,1106.76,11,12174.36,4440,Çisem,Erkek,20,Adana,544.32
943,2023-03-24,P087,Kulaklık,Elektronik,193.18,19,3670.42,4488,Zubeyde,Erkek,29,Konya,2484.75
944,2023-07-17,P063,Klima,Elektronik,127.43,12,1529.16,1659,Dayar,Erkek,32,Konya,4447.44
945,2024-11-01,P018,Telefon,Elektronik,1156.28,11,12719.08,2324,Asalet,Erkek,44,İstanbul,2511.15
946,2024-06-17,P024,Bilgisayar,Elektronik,905.34,4,3621.36,3502,Esengün,Erkek,36,Bursa,4903.99
947,2024-03-17,P087,Kulaklık,Elektronik,304.34,3,913.02,6683,Yahşi,Erkek,53,Gaziantep,801.63
948,2023-07-07,P097,Su Şişesi,Mutfak Ürünleri,401.01,13,5213.13,5643,Abiye,Kadın,52,Bursa,1195.3
949,2023-06-20,P024,Bilgisayar,Elektronik,490.46,2,980.92,4879,İzel,Erkek,49,Adana,4847.02
950,2023-02-03,P024,Bilgisayar,Elektronik,481.97,2,963.94,1378,Sonnur,Erkek,66,Konya,2338.37
951,2024-05-07,P018,Telefon,Elektronik,870.29,10,8702.9,3066,Abdulmenaf,Kadın,63,Adana,639.13
952,2024-05-15,P018,Telefon,Elektronik,1132.94,5,5664.700000000001,3799,Arıkol,Kadın,46,İstanbul,2291.12
953,2023-12-01,P010,Çanta,Giyim,919.36,14,12871.04,5309,Bezek,Erkek,22,İstanbul,1935.25
954,2023-07-14,P087,Kulaklık,Elektronik,40.49,12,485.88,4467,Anka,Kadın,38,Konya,1276.13
955,2024-10-27,P032,Mouse,Elektronik,474.42,15,7116.3,5265,Üstün,Kadın,26,Bursa,2217.73
956,2023-12-18,P024,Bilgisayar,Elektronik,721.22,3,2163.66,3258,Nerim,Erkek,62,Adana,2694.59
957,2024-06-18,P087,Kulaklık,Elektronik,580.03,5,2900.1499999999996,1524,Özdil,Kadın,43,İstanbul,4069.68
958,2022-11-17,P010,Çanta,Giyim,1285.63,2,2571.26,6749,Yazganalp,Erkek,54,Konya,481.18
959,2022-12-14,P010,Çanta,Giyim,433.69,1,433.69,5097,Suat,Kadın,35,Konya,3245.25
960,2024-10-10,P032,Mouse,Elektronik,1118.72,8,8949.76,7248,Güngören,Kadın,67,Antalya,4759.77
961,2024-10-11,P011,Kalem,Kırtasiye,56.59,16,905.44,5219,Nevsale,Kadın,65,Adana,3551.44
962,2023-03-04,P018,Telefon,Elektronik,706.55,13,9185.15,9998,Birgül,Erkek,27,Konya,2507.83
963,2023-05-27,P010,Çanta,Giyim,937.91,3,2813.73,3285,Kelâmi,Kadın,45,İstanbul,4032.92
964,2022-11-20,P024,Bilgisayar,Elektronik,161.12,9,1450.08,9482,Mevlüt,Erkek,43,İstanbul,872.99
965,2024-06-13,P024,Bilgisayar,Elektronik,908.75,15,13631.25,9830,Şazime,Erkek,23,Adana,3840.48
966,2024-05-29,P011,Kalem,Kırtasiye,1190.72,7,8335.04,1744,Rafia,Erkek,45,Adana,3158.02
967,2024-02-27,P024,Bilgisayar,Elektronik,124.27,11,1366.97,2526,Gönen,Kadın,27,Antalya,3033.55
968,2024-05-12,P063,Klima,Elektronik,1199.22,3,3597.66,3319,Tenvir,Kadın,33,Adana,2442.57
969,2023-07-13,P011,Kalem,Kırtasiye,931.79,14,13045.06,2660,Emine.,Kadın,44,Gaziantep,1146.95
970,2024-05-23,P097,Su Şişesi,Mutfak Ürünleri,535.24,4,2140.96,2366,Sargın,Erkek,63,Antalya,1151.27
971,2023-02-27,P087,Kulaklık,Elektronik,561.86,18,10113.48,7056,Tagangül,Erkek,48,Ankara,1360.24
972,2022-11-27,P024,Bilgisayar,Elektronik,947.38,2,1894.76,7253,Alparslan,Erkek,62,Konya,507.28
973,2024-05-05,P037,Fırın,Ev Aletleri,539.37,9,4854.33,9139,Boğatimur,Kadın,64,Konya,3798.54
974,2023-07-01,P087,Kulaklık,Elektronik,1030.36,15,15455.399999999998,4114,Akalan,Erkek,64,İstanbul,3781.01
975,2023-08-15,P018,Telefon,Elektronik,353.48,3,1060.44,7437,Rezin,Kadın,49,Antalya,1660.54
976,2024-08-10,P032,Mouse,Elektronik,20.82,6,124.92,8460,Abdülkerim,Erkek,34,Adana,3795.38
977,2024-02-14,P097,Su Şişesi,Mutfak Ürünleri,481.34,15,7220.099999999999,2289,Zehranur,Kadın,40,Konya,1481.59
978,2024-02-04,P097,Su Şişesi,Mutfak Ürünleri,230.58,17,3919.86,2262,Yıldız,Erkek,58,Ankara,707.16
979,2024-01-12,P097,Su Şişesi,Mutfak Ürünleri,549.67,9,4947.03,5075,Zülbiye,Kadın,45,Antalya,3321.09
980,2024-10-17,P032,Mouse,Elektronik,732.49,17,12452.33,9630,Zemzem,Erkek,61,Bursa,1063.56
981,2024-01-17,P011,Kalem,Kırtasiye,1030.07,14,14420.98,8738,Alparslan,Kadın,34,Antalya,1418.02
982,2024-10-05,P032,Mouse,Elektronik,451.37,9,4062.33,9885,Çeviköz,Erkek,19,Gaziantep,1707.01
983,2023-11-13,P097,Su Şişesi,Mutfak Ürünleri,1150.41,16,18406.56,6418,Telim,Kadın,44,İzmir,4413.06
984,2023-10-18,P082,Defter,Kırtasiye,646.23,1,646.23,2514,Müret,Erkek,49,Bursa,2432.79
985,2023-09-08,P097,Su Şişesi,Mutfak Ürünleri,157.57,10,1575.6999999999998,3622,Bağdat,Kadın,56,Gaziantep,3880.3
986,2024-03-26,P087,Kulaklık,Elektronik,870.41,18,15667.38,5490,Rebihat,Erkek,69,Konya,4631.59
987,2023-10-12,P087,Kulaklık,Elektronik,1468.62,15,22029.3,6782,Abiye,Erkek,55,Gaziantep,2382.97
988,2023-06-19,P010,Çanta,Giyim,250.66,12,3007.92,4661,Alsoy,Erkek,66,Konya,2690.08
989,2024-08-11,P063,Klima,Elektronik,1231.15,7,8618.050000000001,1622,Bali,Erkek,48,Antalya,3568.55
990,2023-08-28,P063,Klima,Elektronik,41.52,12,498.24,9115,Vaysal,Erkek,49,İzmir,540.62
991,2024-01-15,P037,Fırın,Ev Aletleri,194.17,16,3106.72,7435,Gülüs,Erkek,36,Antalya,265.58
992,2023-01-18,P011,Kalem,Kırtasiye,1204.54,2,2409.08,5452,Annak,Kadın,39,Ankara,1210.92
993,2024-05-31,P010,Çanta,Giyim,107.35,11,1180.85,4583,Tayyip,Kadın,65,Gaziantep,4233.19
994,2023-01-14,P037,Fırın,Ev Aletleri,898.03,11,9878.33,8010,Hudavent,Erkek,67,Gaziantep,4391.1
995,2023-05-21,P011,Kalem,Kırtasiye,1328.79,5,6643.95,4743,Sezen,Kadın,57,Konya,3445.74
996,2023-04-22,P011,Kalem,Kırtasiye,487.38,13,6335.94,3241,Beyler,Erkek,47,İstanbul,2412.26
997,2023-01-17,P063,Klima,Elektronik,181.36,13,2357.6800000000003,3799,Arıkol,Kadın,46,İstanbul,2291.12
998,2024-03-27,P037,Fırın,Ev Aletleri,412.65,4,1650.6,7678,Uzsoy,Erkek,18,İstanbul,4970.7
999,2022-12-07,P087,Kulaklık,Elektronik,816.81,19,15519.39,8700,Ergener,Kadın,34,İzmir,2296.2
1000,2023-12-12,P018,Telefon,Elektronik,144.7,3,434.09999999999997,3025,Toktuğ,Erkek,66,Antalya,388.08
1001,2023-02-13,P018,Telefon,Elektronik,57.54,15,863.1,8274,Özüdoğru,Kadın,59,Ankara,3429.55
1002,2024-07-24,P037,Fırın,Ev Aletleri,57.04,8,456.32,3940,Sevsevil,Erkek,50,Antalya,3634.61
1003,2023-11-27,P024,Bilgisayar,Elektronik,896.92,19,17041.48,2036,Taylak,Kadın,67,İstanbul,3083.97
1004,2023-02-26,P037,Fırın,Ev Aletleri,292.72,13,3805.3600000000006,8084,Zeyno,Kadın,40,Bursa,4783.6
1005,2024-08-02,P018,Telefon,Elektronik,864.38,19,16423.22,2485,Resulcan,Kadın,19,Ankara,2912.81
1006,2024-04-02,P018,Telefon,Elektronik,661.73,9,5955.57,3312,Yaltırak,Kadın,19,Adana,947.04
1007,2024-08-30,P063,Klima,Elektronik,756.96,8,6055.68,1126,Kiramettin,Kadın,48,Bursa,522.1
1008,2023-02-20,P024,Bilgisayar,Elektronik,153.59,14,2150.26,4777,Çağdan,Erkek,19,Gaziantep,1456.41
1009,2023-07-31,P010,Çanta,Giyim,1121.98,15,16829.7,4691,Rengül,Kadın,41,Adana,2130.31
1010,2023-02-24,P087,Kulaklık,Elektronik,1164.12,4,4656.48,7769,Adak,Erkek,42,İzmir,2222.5
1011,2023-03-09,P010,Çanta,Giyim,1259.63,12,15115.56,3536,Sargın,Kadın,19,Adana,3026.99
1012,2024-01-13,P018,Telefon,Elektronik,755.73,3,2267.19,1137,Arısoy,Kadın,41,Konya,4505.59
1013,2023-11-17,P018,Telefon,Elektronik,618.16,2,1236.32,2064,Kerman,Erkek,21,İzmir,794.61
1014,2023-11-07,P063,Klima,Elektronik,582.04,5,2910.2,5002,Kısmet,Erkek,63,İzmir,1284.21
1015,2023-11-21,P087,Kulaklık,Elektronik,742.27,11,8164.969999999999,1538,Karabaş,Kadın,64,Adana,4386.57
1016,2023-01-30,P082,Defter,Kırtasiye,531.17,7,3718.1899999999996,6575,Aysema,Erkek,46,Bursa,4566.67
1017,2023-05-26,P032,Mouse,Elektronik,465.97,16,7455.52,7059,Abdiş,Kadın,38,Antalya,2664.85
1018,2024-08-16,P097,Su Şişesi,Mutfak Ürünleri,1143.59,12,13723.079999999998,1447,Halidun,Kadın,28,Ankara,241.13
1019,2023-05-06,P037,Fırın,Ev Aletleri,658.3,11,7241.299999999999,3319,Tenvir,Kadın,33,Adana,2442.57
1020,2024-05-28,P011,Kalem,Kırtasiye,758.33,8,6066.64,3955,Fenni,Kadın,64,Konya,3742.46
1021,2024-07-27,P063,Klima,Elektronik,76.79,10,767.9000000000001,8923,Susam,Kadın,44,Gaziantep,811.03
1022,2023-03-07,P010,Çanta,Giyim,58.94,5,294.7,8125,Cüneyit,Kadın,40,Antalya,1998.86
1023,2023-06-25,P082,Defter,Kırtasiye,1254.24,15,18813.6,6969,Soydaner,Erkek,22,Konya,858.92
1024,2023-06-20,P018,Telefon,Elektronik,1061.37,12,12736.439999999999,4283,Cezayir,Kadın,63,Antalya,2901.7
1025,2023-03-23,P082,Defter,Kırtasiye,1310.46,15,19656.9,1627,Emal,Erkek,56,Ankara,1134.74
1026,2024-08-12,P032,Mouse,Elektronik,1063.68,14,14891.52,1388,Tanır,Erkek,58,Adana,3150.32
1027,2024-07-18,P097,Su Şişesi,Mutfak Ürünleri,929.74,18,16735.32,3279,Selime,Erkek,42,Ankara,4600.25
1028,2023-09-25,P011,Kalem,Kırtasiye,106.62,14,1492.68,6838,Nehip,Erkek,55,Antalya,1359.75
1029,2023-03-04,P097,Su Şişesi,Mutfak Ürünleri,168.68,9,1518.12,7930,Öncel,Erkek,64,Antalya,3070.28
1030,2024-03-23,P032,Mouse,Elektronik,920.46,5,4602.3,7322,Rafih,Kadın,38,Konya,123.13
1031,2023-01-07,P097,Su Şişesi,Mutfak Ürünleri,58.85,1,58.85,5193,Denkel,Kadın,37,İzmir,2521.06
1032,2023-11-08,P097,Su Şişesi,Mutfak Ürünleri,357.78,18,6440.039999999999,1881,Yurtgüven,Erkek,65,Gaziantep,3265.38
1033,2023-12-19,P010,Çanta,Giyim,507.12,18,9128.16,9372,Tanpınar,Kadın,52,İzmir,2709.53
1034,2023-01-20,P018,Telefon,Elektronik,678.83,7,4751.81,1887,Duyguhan,Erkek,54,İzmir,2549.94
1035,2023-03-20,P011,Kalem,Kırtasiye,1230.15,7,8611.050000000001,8698,Seyhan,Kadın,31,İzmir,3810.14
1036,2024-05-13,P011,Kalem,Kırtasiye,1071.1,14,14995.399999999998,7762,Aktemür,Kadın,44,Ankara,610.38
1037,2023-02-19,P082,Defter,Kırtasiye,256.08,13,3329.04,1740,Denkel,Erkek,40,Konya,4615.4
1038,2024-08-11,P024,Bilgisayar,Elektronik,668.38,6,4010.2799999999997,8206,İlbek,Kadın,60,Adana,3339.08
1039,2024-02-18,P097,Su Şişesi,Mutfak Ürünleri,1352.67,14,18937.38,5574,Mutluhan,Kadın,21,İstanbul,837.73
1040,2023-05-10,P024,Bilgisayar,Elektronik,840.34,17,14285.78,8394,İldeş,Erkek,50,İstanbul,3057.25
1041,2024-09-11,P082,Defter,Kırtasiye,133.04,12,1596.48,6608,Arısoy,Kadın,24,Antalya,1964.89
1042,2023-11-02,P018,Telefon,Elektronik,1368.63,13,17792.190000000002,6397,Nurullah,Kadın,19,İzmir,4880.94
1043,2024-01-29,P097,Su Şişesi,Mutfak Ürünleri,1060.43,18,19087.74,8144,Nurbanu,Erkek,33,Adana,1231.66
1044,2024-09-14,P063,Klima,Elektronik,1007.92,7,7055.44,3265,Karaca,Kadın,34,İzmir,3833.65
1045,2023-05-29,P087,Kulaklık,Elektronik,460.7,15,6910.5,3393,Özgün,Erkek,36,Konya,4060.86
1046,2023-06-28,P063,Klima,Elektronik,450.5,13,5856.5,4852,Şeyda,Erkek,57,Bursa,4810.12
1047,2024-10-23,P087,Kulaklık,Elektronik,1221.75,1,1221.75,8462,Baba,Erkek,58,Konya,2225.7
1048,2024-08-13,P097,Su Şişesi,Mutfak Ürünleri,243.22,9,2188.98,5635,Yurdaser,Erkek,51,Ankara,3088.53
1049,2023-12-04,P082,Defter,Kırtasiye,841.29,1,841.29,6733,Taçnur,Kadın,32,İzmir,516.89
1050,2023-05-07,P063,Klima,Elektronik,1478.52,10,14785.2,2387,Zelha,Erkek,51,Konya,481.13
1051,2023-10-27,P010,Çanta,Giyim,690.27,8,5522.16,8212,Sezginbaş,Kadın,23,Ankara,4191.58
1052,2022-12-16,P011,Kalem,Kırtasiye,824.95,19,15674.05,6270,Kader,Erkek,47,Konya,1414.26
1053,2023-04-26,P097,Su Şişesi,Mutfak Ürünleri,104.5,9,940.5,2969,Dündaralp,Erkek,22,Ankara,4814.61
1054,2024-07-01,P087,Kulaklık,Elektronik,91.13,18,1640.34,6375,Durmuşali,Kadın,24,İzmir,3728.31
1055,2024-04-22,P032,Mouse,Elektronik,1080.76,3,3242.2799999999997,6998,Bekbay,Kadın,48,Konya,322.37
1056,2024-03-19,P018,Telefon,Elektronik,1197.56,8,9580.48,8210,Seyfullah,Erkek,66,Bursa,960.42
1057,2024-09-26,P018,Telefon,Elektronik,1300.31,16,20804.96,1672,Nurkan,Kadın,35,İzmir,3547.66
1058,2023-01-12,P011,Kalem,Kırtasiye,261.05,13,3393.65,7853,Bedi,Erkek,47,İzmir,4407.5
1059,2022-11-10,P082,Defter,Kırtasiye,1294.14,14,18117.960000000003,6913,Ahter,Kadın,68,Gaziantep,2036.26
1060,2024-08-06,P097,Su Şişesi,Mutfak Ürünleri,492.55,7,3447.85,9793,Sadittin,Erkek,33,İstanbul,1273.75
1061,2024-08-04,P087,Kulaklık,Elektronik,1040.13,9,9361.170000000002,3004,Gökçe,Erkek,36,Antalya,2921.4
1062,2023-07-13,P024,Bilgisayar,Elektronik,1242.76,2,2485.52,8621,Sancak,Kadın,39,Ankara,4595.83
1063,2022-11-07,P032,Mouse,Elektronik,791.02,15,11865.3,2297,Ermutlu,Erkek,57,Antalya,559.5
1064,2024-07-26,P063,Klima,Elektronik,1321.48,11,14536.28,7301,Cedide,Erkek,32,İstanbul,4337.61
1065,2023-06-19,P011,Kalem,Kırtasiye,918.74,3,2756.2200000000003,1572,Çakırca,Erkek,32,Antalya,1296.73
1066,2024-03-21,P024,Bilgisayar,Elektronik,1124.44,10,11244.4,1063,Sevindik,Erkek,50,Adana,1405.81
1067,2024-09-28,P011,Kalem,Kırtasiye,982.58,8,7860.64,9599,Ergener,Erkek,57,Adana,1203.23
1068,2023-01-11,P032,Mouse,Elektronik,1244.24,16,19907.84,3725,Akcivan,Erkek,36,İzmir,1258.52
1069,2022-12-17,P037,Fırın,Ev Aletleri,1064.86,1,1064.86,9385,Nurseda,Kadın,22,İzmir,4209.36
1070,2023-10-30,P024,Bilgisayar,Elektronik,1324.4,19,25163.6,1898,Muhip,Kadın,33,İzmir,4144.87
1071,2023-10-07,P087,Kulaklık,Elektronik,254.35,8,2034.8,2588,Ömür,Kadın,32,Gaziantep,3588.53
1072,2023-05-20,P011,Kalem,Kırtasiye,1045.55,1,1045.55,4613,Erkan,Erkek,59,Ankara,1985.1
1073,2024-10-06,P011,Kalem,Kırtasiye,534.56,4,2138.24,9190,Münezzer,Kadın,32,Gaziantep,1357.54
1074,2023-01-17,P037,Fırın,Ev Aletleri,1180.71,8,9445.68,8213,Tule,Kadın,60,Bursa,1025.15
1075,2023-02-02,P037,Fırın,Ev Aletleri,1191.2,12,14294.4,7144,Öngen,Kadın,62,Antalya,1552.92
1076,2023-06-24,P032,Mouse,Elektronik,170.53,6,1023.18,3648,Arıpınar,Erkek,69,İzmir,2394.12
1077,2023-06-20,P010,Çanta,Giyim,612.2,19,11631.8,8366,Samahat,Erkek,49,Bursa,1682.56
1078,2023-09-13,P037,Fırın,Ev Aletleri,38.71,11,425.81,7968,Ayşan,Erkek,42,Bursa,4292.82
1079,2024-08-21,P024,Bilgisayar,Elektronik,31.4,11,345.4,2476,Vargın,Erkek,40,Antalya,910.85
1080,2023-10-04,P097,Su Şişesi,Mutfak Ürünleri,948.3,18,17069.399999999998,3013,Birsen,Kadın,57,Ankara,4600.19
1081,2023-03-07,P010,Çanta,Giyim,637.42,1,637.42,2728,Dağistan,Kadın,57,İstanbul,4137.47
1082,2024-09-17,P032,Mouse,Elektronik,338.71,18,6096.78,7156,Cemalettin,Erkek,51,Ankara,2962.4
1083,2022-12-03,P087,Kulaklık,Elektronik,976.64,8,7813.12,2784,Besin,Kadın,41,Antalya,883.65
1084,2023-08-24,P024,Bilgisayar,Elektronik,507.79,6,3046.74,6334,İlteriş,Kadın,46,Bursa,2664.42
1085,2023-07-13,P087,Kulaklık,Elektronik,1277.21,1,1277.21,8388,Oganer,Erkek,38,Ankara,1912.9
1086,2024-09-13,P011,Kalem,Kırtasiye,1276.55,5,6382.75,3175,Yaşattin,Erkek,42,Konya,3894.72
1087,2022-12-01,P037,Fırın,Ev Aletleri,611.21,4,2444.84,2320,Atnan,Kadın,37,İzmir,2993.52
1088,2024-09-12,P063,Klima,Elektronik,21.45,5,107.25,3486,Neslinur,Erkek,28,Bursa,2081.46
1089,2022-11-09,P010,Çanta,Giyim,734.61,13,9549.93,4185,Ferahdiba,Kadın,42,Bursa,4420.73
1090,2023-05-24,P037,Fırın,Ev Aletleri,47.13,12,565.5600000000001,6223,Günkurt,Erkek,48,Gaziantep,4106.97
1091,2023-03-20,P063,Klima,Elektronik,254.81,3,764.4300000000001,5252,Onursu,Kadın,52,Bursa,4131.59
1092,2023-09-19,P032,Mouse,Elektronik,490.14,7,3430.98,2747,Kocabaş,Kadın,29,Gaziantep,3208.0
1093,2023-04-05,P087,Kulaklık,Elektronik,306.95,10,3069.5,8836,Toktuğ,Kadın,35,Konya,1065.42
1094,2024-08-31,P018,Telefon,Elektronik,671.3,9,6041.7,6029,Zubeyde,Erkek,28,İstanbul,1303.13
1095,2022-11-12,P037,Fırın,Ev Aletleri,1210.8,9,10897.199999999999,8072,Musafet,Kadın,54,Ankara,4589.47
1096,2023-12-06,P063,Klima,Elektronik,1319.89,1,1319.89,1519,Güngören,Erkek,61,İzmir,300.14
1097,2023-10-08,P037,Fırın,Ev Aletleri,1484.68,1,1484.68,8340,Besey,Erkek,68,Konya,2278.25
1098,2024-05-23,P024,Bilgisayar,Elektronik,1142.6,10,11426.0,6215,Gücal,Erkek,46,Konya,221.39
1099,2024-03-27,P097,Su Şişesi,Mutfak Ürünleri,1342.98,15,20144.7,4829,Razı,Erkek,38,Bursa,2918.32
1100,2023-03-03,P037,Fırın,Ev Aletleri,120.91,19,2297.29,9423,N˜zamett˜n,Kadın,30,Ankara,3955.4
1101,2022-11-19,P063,Klima,Elektronik,1270.96,8,10167.68,9838,Şöhret,Kadın,21,Ankara,2578.54
1102,2024-10-14,P063,Klima,Elektronik,272.46,2,544.92,8991,Zemzem,Kadın,44,İstanbul,3224.97
1103,2023-01-25,P011,Kalem,Kırtasiye,565.51,18,10179.18,3153,Aykutalp,Kadın,21,İzmir,4086.14
1104,2024-04-12,P011,Kalem,Kırtasiye,179.69,6,1078.1399999999999,9992,Şefiye,Kadın,47,Gaziantep,542.09
1105,2023-06-17,P018,Telefon,Elektronik,245.48,4,981.92,4300,Burç,Kadın,52,Gaziantep,4379.08
1106,2023-11-03,P037,Fırın,Ev Aletleri,389.91,14,5458.740000000001,2538,Gülel,Kadın,65,Antalya,1292.23
1107,2024-06-05,P063,Klima,Elektronik,865.02,4,3460.08,8756,Çetinsu,Kadın,51,Antalya,1721.47
1108,2023-08-26,P063,Klima,Elektronik,340.64,4,1362.56,8784,Nurveren,Kadın,24,Bursa,1812.5
1109,2024-04-04,P082,Defter,Kırtasiye,1035.54,8,8284.32,3908,Afife,Kadın,69,Ankara,1709.05
1110,2024-09-24,P010,Çanta,Giyim,822.64,13,10694.32,4478,Ildız,Erkek,37,Gaziantep,2392.2
1111,2023-03-24,P018,Telefon,Elektronik,108.24,14,1515.36,4809,Nas,Erkek,52,Adana,4471.55
1112,2023-11-30,P024,Bilgisayar,Elektronik,1476.65,17,25103.050000000003,2630,Sefer,Kadın,57,Gaziantep,1946.51
1113,2024-10-22,P018,Telefon,Elektronik,509.93,9,4589.37,2696,Varlık,Kadın,39,Adana,1006.63
1114,2023-08-29,P063,Klima,Elektronik,658.7,6,3952.2,1248,Heyvetullah,Erkek,22,Antalya,4598.91
1115,2023-02-16,P097,Su Şişesi,Mutfak Ürünleri,616.71,19,11717.490000000002,2796,Kotuz,Erkek,23,Antalya,4615.22
1116,2023-05-31,P082,Defter,Kırtasiye,1345.99,18,24227.82,8920,Yücelen,Kadın,40,Antalya,2902.53
1117,2023-05-15,P032,Mouse,Elektronik,1170.98,12,14051.76,5366,Mecide,Kadın,38,Bursa,2589.46
1118,2023-06-03,P011,Kalem,Kırtasiye,601.32,1,601.32,9877,Verim,Kadın,59,Bursa,3706.13
1119,2023-02-22,P032,Mouse,Elektronik,1112.75,6,6676.5,2397,Özbay,Kadın,61,İstanbul,4011.23
1120,2023-11-09,P010,Çanta,Giyim,1141.69,4,4566.76,7733,Hayali,Kadın,39,Konya,2639.09
1121,2023-02-22,P097,Su Şişesi,Mutfak Ürünleri,1172.8,3,3518.3999999999996,8697,Avşin,Kadın,55,Ankara,2085.14
1122,2022-12-06,P032,Mouse,Elektronik,270.65,5,1353.25,7710,Borahan,Kadın,26,Adana,4108.59
1123,2023-08-31,P010,Çanta,Giyim,86.88,15,1303.1999999999998,8079,Aliabbas,Erkek,61,Konya,2708.76
1124,2023-02-15,P097,Su Şişesi,Mutfak Ürünleri,249.74,19,4745.06,4167,Mümtaze,Erkek,60,Ankara,1058.81
1125,2022-12-08,P082,Defter,Kırtasiye,2242.41625,9,25779.03375,4365,Nebiha,Erkek,68,Bursa,2899.16
1126,2024-05-01,P087,Kulaklık,Elektronik,109.14,8,873.12,3705,Günden,Kadın,38,Gaziantep,3163.47
1127,2024-01-02,P024,Bilgisayar,Elektronik,848.77,2,1697.54,2167,Fehmiye,Kadın,36,İzmir,3662.64
1128,2024-07-20,P011,Kalem,Kırtasiye,1389.8,6,8338.8,1908,Yeneral,Erkek,23,Antalya,3239.12
1129,2024-08-16,P018,Telefon,Elektronik,967.02,11,10637.22,5099,Çelem,Erkek,33,Gaziantep,1561.27
1130,2023-07-17,P032,Mouse,Elektronik,1113.17,13,14471.21,2240,Laika,Kadın,53,İstanbul,711.7
